,date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
252,2018-01-03 15:15:00,57.46,18.25,0.0,0.03,95.31,54900,Weekday,Wednesday,Medium_Load
253,2018-01-03 15:30:00,71.28,28.08,0.0,0.03,93.04,55800,Weekday,Wednesday,Medium_Load
254,2018-01-03 15:45:00,73.15,28.62,0.0,0.03,93.13,56700,Weekday,Wednesday,Medium_Load
255,2018-01-03 16:00:00,68.98,25.81,0.0,0.03,93.66,57600,Weekday,Wednesday,Medium_Load
256,2018-01-03 16:15:00,85.0,27.79,0.0,0.04,95.05,58500,Weekday,Wednesday,Medium_Load
257,2018-01-03 16:30:00,116.53,41.9,0.0,0.05,94.1,59400,Weekday,Wednesday,Medium_Load
258,2018-01-03 16:45:00,118.62,39.06,0.0,0.05,94.98,60300,Weekday,Wednesday,Medium_Load
259,2018-01-03 17:00:00,105.05,35.64,0.0,0.05,94.7,61200,Weekday,Wednesday,Medium_Load
260,2018-01-03 17:15:00,140.51,52.96,0.0,0.06,93.57,62100,Weekday,Wednesday,Maximum_Load
261,2018-01-03 17:30:00,114.01,41.15,0.0,0.05,94.06,63000,Weekday,Wednesday,Maximum_Load
262,2018-01-03 17:45:00,125.96,39.2,0.0,0.06,95.48,63900,Weekday,Wednesday,Maximum_Load
263,2018-01-03 18:00:00,73.62,13.25,1.69,0.03,98.42,64800,Weekday,Wednesday,Maximum_Load
264,2018-01-03 18:15:00,36.22,12.74,0.54,0.02,94.33,65700,Weekday,Wednesday,Maximum_Load
265,2018-01-03 18:30:00,39.82,18.43,0.0,0.02,90.75,66600,Weekday,Wednesday,Maximum_Load
266,2018-01-03 18:45:00,37.08,4.18,1.94,0.02,99.37,67500,Weekday,Wednesday,Maximum_Load
267,2018-01-03 19:00:00,42.98,5.47,0.18,0.02,99.2,68400,Weekday,Wednesday,Maximum_Load
268,2018-01-03 19:15:00,37.94,0.86,1.58,0.02,99.97,69300,Weekday,Wednesday,Maximum_Load
269,2018-01-03 19:30:00,39.71,3.74,0.79,0.02,99.56,70200,Weekday,Wednesday,Maximum_Load
270,2018-01-03 19:45:00,43.2,5.69,0.18,0.02,99.14,71100,Weekday,Wednesday,Maximum_Load
271,2018-01-03 20:00:00,37.33,1.19,1.66,0.02,99.95,72000,Weekday,Wednesday,Maximum_Load
272,2018-01-03 20:15:00,41.0,5.62,0.54,0.02,99.07,72900,Weekday,Wednesday,Medium_Load
273,2018-01-03 20:30:00,37.3,2.88,1.22,0.02,99.7,73800,Weekday,Wednesday,Medium_Load
274,2018-01-03 20:45:00,32.72,2.02,6.98,0.02,99.81,74700,Weekday,Wednesday,Medium_Load
275,2018-01-03 21:00:00,9.83,0.0,23.83,0.0,100.0,75600,Weekday,Wednesday,Medium_Load
276,2018-01-03 21:15:00,7.96,0.0,24.8,0.0,100.0,76500,Weekday,Wednesday,Medium_Load
277,2018-01-03 21:30:00,5.44,0.0,26.82,0.0,100.0,77400,Weekday,Wednesday,Medium_Load
278,2018-01-03 21:45:00,5.11,0.0,26.78,0.0,100.0,78300,Weekday,Wednesday,Medium_Load
279,2018-01-03 22:00:00,5.18,0.0,26.78,0.0,100.0,79200,Weekday,Wednesday,Medium_Load
280,2018-01-03 22:15:00,4.97,1.91,15.16,0.0,93.34,80100,Weekday,Wednesday,Maximum_Load
281,2018-01-03 22:30:00,4.75,5.26,0.0,0.0,67.02,81000,Weekday,Wednesday,Maximum_Load
282,2018-01-03 22:45:00,4.64,5.15,0.0,0.0,66.94,81900,Weekday,Wednesday,Maximum_Load
283,2018-01-03 23:00:00,4.64,4.97,0.0,0.0,68.24,82800,Weekday,Wednesday,Maximum_Load
284,2018-01-03 23:15:00,4.72,4.39,0.0,0.0,73.22,83700,Weekday,Wednesday,Light_Load
285,2018-01-03 23:30:00,4.61,4.25,0.0,0.0,73.52,84600,Weekday,Wednesday,Light_Load
286,2018-01-03 23:45:00,4.57,4.43,0.0,0.0,71.8,85500,Weekday,Wednesday,Light_Load
287,2018-01-03 00:00:00,4.57,4.5,0.0,0.0,71.25,0,Weekday,Wednesday,Light_Load
288,2018-01-04 00:15:00,4.61,4.57,0.0,0.0,71.02,900,Weekday,Thursday,Light_Load
289,2018-01-04 00:30:00,4.64,4.57,0.0,0.0,71.25,1800,Weekday,Thursday,Light_Load
290,2018-01-04 00:45:00,4.64,4.68,0.0,0.0,70.41,2700,Weekday,Thursday,Light_Load
291,2018-01-04 01:00:00,4.61,4.79,0.0,0.0,69.34,3600,Weekday,Thursday,Light_Load
292,2018-01-04 01:15:00,4.61,4.64,0.0,0.0,70.48,4500,Weekday,Thursday,Light_Load
293,2018-01-04 01:30:00,4.61,4.93,0.0,0.0,68.3,5400,Weekday,Thursday,Light_Load
294,2018-01-04 01:45:00,4.68,4.64,0.0,0.0,71.01,6300,Weekday,Thursday,Light_Load
295,2018-01-04 02:00:00,4.64,4.79,0.0,0.0,69.58,7200,Weekday,Thursday,Light_Load
296,2018-01-04 02:15:00,4.61,4.75,0.0,0.0,69.65,8100,Weekday,Thursday,Light_Load
297,2018-01-04 02:30:00,4.64,4.9,0.0,0.0,68.76,9000,Weekday,Thursday,Light_Load
298,2018-01-04 02:45:00,4.61,4.9,0.0,0.0,68.52,9900,Weekday,Thursday,Light_Load
299,2018-01-04 03:00:00,4.68,4.93,0.0,0.0,68.85,10800,Weekday,Thursday,Light_Load
300,2018-01-04 03:15:00,4.68,5.0,0.0,0.0,68.34,11700,Weekday,Thursday,Light_Load
301,2018-01-04 03:30:00,4.61,4.86,0.0,0.0,68.82,12600,Weekday,Thursday,Light_Load
302,2018-01-04 03:45:00,4.61,4.86,0.0,0.0,68.82,13500,Weekday,Thursday,Light_Load
303,2018-01-04 04:00:00,4.68,5.15,0.0,0.0,67.25,14400,Weekday,Thursday,Light_Load
304,2018-01-04 04:15:00,4.61,4.72,0.0,0.0,69.87,15300,Weekday,Thursday,Light_Load
305,2018-01-04 04:30:00,4.64,4.72,0.0,0.0,70.1,16200,Weekday,Thursday,Light_Load
306,2018-01-04 04:45:00,4.64,4.54,0.0,0.0,71.48,17100,Weekday,Thursday,Light_Load
307,2018-01-04 05:00:00,4.61,4.64,0.0,0.0,70.48,18000,Weekday,Thursday,Light_Load
308,2018-01-04 05:15:00,4.61,4.5,0.0,0.0,71.56,18900,Weekday,Thursday,Light_Load
309,2018-01-04 05:30:00,4.64,4.5,0.0,0.0,71.79,19800,Weekday,Thursday,Light_Load
310,2018-01-04 05:45:00,4.61,4.39,0.0,0.0,72.42,20700,Weekday,Thursday,Light_Load
311,2018-01-04 06:00:00,4.61,4.54,0.0,0.0,71.25,21600,Weekday,Thursday,Light_Load
312,2018-01-04 06:15:00,4.61,4.64,0.0,0.0,70.48,22500,Weekday,Thursday,Light_Load
313,2018-01-04 06:30:00,4.64,4.82,0.0,0.0,69.35,23400,Weekday,Thursday,Light_Load
314,2018-01-04 06:45:00,4.57,4.68,0.0,0.0,69.86,24300,Weekday,Thursday,Light_Load
315,2018-01-04 07:00:00,4.64,4.57,0.0,0.0,71.25,25200,Weekday,Thursday,Light_Load
316,2018-01-04 07:15:00,4.54,4.61,0.0,0.0,70.17,26100,Weekday,Thursday,Light_Load
317,2018-01-04 07:30:00,5.36,4.79,0.0,0.0,74.56,27000,Weekday,Thursday,Light_Load
318,2018-01-04 07:45:00,7.06,4.9,0.0,0.0,82.15,27900,Weekday,Thursday,Light_Load
319,2018-01-04 08:00:00,7.81,4.68,0.0,0.0,85.78,28800,Weekday,Thursday,Light_Load
320,2018-01-04 08:15:00,83.23,51.73,0.0,0.04,84.93,29700,Weekday,Thursday,Light_Load
321,2018-01-04 08:30:00,136.19,74.88,0.0,0.06,87.63,30600,Weekday,Thursday,Light_Load
322,2018-01-04 08:45:00,108.29,75.82,0.0,0.05,81.92,31500,Weekday,Thursday,Light_Load
323,2018-01-04 09:00:00,131.18,53.6,0.0,0.06,92.57,32400,Weekday,Thursday,Light_Load
324,2018-01-04 09:15:00,136.04,56.7,0.0,0.06,92.3,33300,Weekday,Thursday,Medium_Load
325,2018-01-04 09:30:00,128.02,46.22,0.0,0.06,94.06,34200,Weekday,Thursday,Medium_Load
326,2018-01-04 09:45:00,132.84,53.53,0.0,0.06,92.75,35100,Weekday,Thursday,Medium_Load
327,2018-01-04 10:00:00,111.49,39.17,0.0,0.05,94.35,36000,Weekday,Thursday,Medium_Load
328,2018-01-04 10:15:00,124.78,38.95,0.0,0.06,95.46,36900,Weekday,Thursday,Maximum_Load
329,2018-01-04 10:30:00,96.66,30.89,0.0,0.04,95.25,37800,Weekday,Thursday,Maximum_Load
330,2018-01-04 10:45:00,128.81,41.04,0.0,0.06,95.28,38700,Weekday,Thursday,Maximum_Load
331,2018-01-04 11:00:00,78.37,28.94,0.0,0.04,93.81,39600,Weekday,Thursday,Maximum_Load
332,2018-01-04 11:15:00,104.8,59.04,0.0,0.05,87.13,40500,Weekday,Thursday,Maximum_Load
333,2018-01-04 11:30:00,131.83,61.2,0.0,0.06,90.7,41400,Weekday,Thursday,Maximum_Load
334,2018-01-04 11:45:00,113.11,60.19,0.0,0.05,88.28,42300,Weekday,Thursday,Maximum_Load
335,2018-01-04 12:00:00,128.05,60.55,0.0,0.06,90.4,43200,Weekday,Thursday,Maximum_Load
336,2018-01-04 12:15:00,14.15,3.78,18.79,0.01,96.61,44100,Weekday,Thursday,Medium_Load
337,2018-01-04 12:30:00,7.85,0.0,26.39,0.0,100.0,45000,Weekday,Thursday,Medium_Load
338,2018-01-04 12:45:00,7.02,0.0,26.89,0.0,100.0,45900,Weekday,Thursday,Medium_Load
339,2018-01-04 13:00:00,7.63,0.07,26.46,0.0,100.0,46800,Weekday,Thursday,Medium_Load
340,2018-01-04 13:15:00,78.37,21.24,1.19,0.04,96.52,47700,Weekday,Thursday,Medium_Load
341,2018-01-04 13:30:00,135.43,51.95,0.0,0.06,93.37,48600,Weekday,Thursday,Medium_Load
342,2018-01-04 13:45:00,105.12,33.66,0.0,0.05,95.24,49500,Weekday,Thursday,Medium_Load
343,2018-01-04 14:00:00,120.6,41.4,0.0,0.06,94.58,50400,Weekday,Thursday,Medium_Load
344,2018-01-04 14:15:00,117.97,41.72,0.0,0.05,94.28,51300,Weekday,Thursday,Medium_Load
345,2018-01-04 14:30:00,121.93,43.56,0.0,0.06,94.17,52200,Weekday,Thursday,Medium_Load
346,2018-01-04 14:45:00,121.07,44.35,0.0,0.06,93.9,53100,Weekday,Thursday,Medium_Load
347,2018-01-04 15:00:00,115.42,38.45,0.0,0.05,94.87,54000,Weekday,Thursday,Medium_Load
348,2018-01-04 15:15:00,115.49,41.15,0.0,0.05,94.2,54900,Weekday,Thursday,Medium_Load
349,2018-01-04 15:30:00,101.92,39.06,0.0,0.05,93.38,55800,Weekday,Thursday,Medium_Load
350,2018-01-04 15:45:00,138.06,51.8,0.0,0.06,93.63,56700,Weekday,Thursday,Medium_Load
351,2018-01-04 16:00:00,118.94,49.97,0.0,0.05,92.19,57600,Weekday,Thursday,Medium_Load
352,2018-01-04 16:15:00,144.29,54.94,0.0,0.07,93.45,58500,Weekday,Thursday,Medium_Load
353,2018-01-04 16:30:00,88.27,28.73,0.0,0.04,95.09,59400,Weekday,Thursday,Medium_Load
354,2018-01-04 16:45:00,119.99,38.99,0.0,0.06,95.1,60300,Weekday,Thursday,Medium_Load
355,2018-01-04 17:00:00,97.63,37.26,0.0,0.04,93.43,61200,Weekday,Thursday,Medium_Load
356,2018-01-04 17:15:00,130.61,43.88,0.0,0.06,94.79,62100,Weekday,Thursday,Maximum_Load
357,2018-01-04 17:30:00,122.04,51.44,0.0,0.06,92.15,63000,Weekday,Thursday,Maximum_Load
358,2018-01-04 17:45:00,43.06,1.94,3.46,0.02,99.9,63900,Weekday,Thursday,Maximum_Load
359,2018-01-04 18:00:00,65.38,7.09,2.12,0.03,99.42,64800,Weekday,Thursday,Maximum_Load
360,2018-01-04 18:15:00,39.71,16.24,0.54,0.02,92.56,65700,Weekday,Thursday,Maximum_Load
361,2018-01-04 18:30:00,51.59,33.34,0.0,0.02,83.99,66600,Weekday,Thursday,Maximum_Load
362,2018-01-04 18:45:00,46.4,15.26,0.0,0.02,94.99,67500,Weekday,Thursday,Maximum_Load
363,2018-01-04 19:00:00,67.18,28.55,0.0,0.03,92.03,68400,Weekday,Thursday,Maximum_Load
364,2018-01-04 19:15:00,53.39,18.0,0.0,0.02,94.76,69300,Weekday,Thursday,Maximum_Load
365,2018-01-04 19:30:00,52.74,16.31,0.0,0.02,95.54,70200,Weekday,Thursday,Maximum_Load
366,2018-01-04 19:45:00,69.84,38.88,0.0,0.03,87.37,71100,Weekday,Thursday,Maximum_Load
367,2018-01-04 20:00:00,51.16,17.93,0.0,0.02,94.37,72000,Weekday,Thursday,Maximum_Load
368,2018-01-04 20:15:00,64.58,28.58,0.0,0.03,91.45,72900,Weekday,Thursday,Medium_Load
369,2018-01-04 20:30:00,69.3,39.92,0.0,0.03,86.65,73800,Weekday,Thursday,Medium_Load
370,2018-01-04 20:45:00,46.62,11.99,0.04,0.02,96.85,74700,Weekday,Thursday,Medium_Load
371,2018-01-04 21:00:00,36.22,3.1,2.77,0.02,99.64,75600,Weekday,Thursday,Medium_Load
372,2018-01-04 21:15:00,8.28,0.0,24.08,0.0,100.0,76500,Weekday,Thursday,Medium_Load
373,2018-01-04 21:30:00,6.08,0.0,25.56,0.0,100.0,77400,Weekday,Thursday,Medium_Load
374,2018-01-04 21:45:00,5.26,0.0,25.78,0.0,100.0,78300,Weekday,Thursday,Medium_Load
375,2018-01-04 22:00:00,5.15,0.0,25.85,0.0,100.0,79200,Weekday,Thursday,Medium_Load
376,2018-01-04 22:15:00,5.04,2.16,14.65,0.0,91.91,80100,Weekday,Thursday,Maximum_Load
377,2018-01-04 22:30:00,4.82,6.37,0.0,0.0,60.34,81000,Weekday,Thursday,Maximum_Load
378,2018-01-04 22:45:00,4.75,6.34,0.0,0.0,59.96,81900,Weekday,Thursday,Maximum_Load
379,2018-01-04 23:00:00,4.79,6.01,0.0,0.0,62.33,82800,Weekday,Thursday,Maximum_Load
380,2018-01-04 23:15:00,4.64,5.18,0.0,0.0,66.72,83700,Weekday,Thursday,Light_Load
381,2018-01-04 23:30:00,4.64,4.79,0.0,0.0,69.58,84600,Weekday,Thursday,Light_Load
382,2018-01-04 23:45:00,4.61,5.04,0.0,0.0,67.49,85500,Weekday,Thursday,Light_Load
383,2018-01-04 00:00:00,4.64,5.04,0.0,0.0,67.73,0,Weekday,Thursday,Light_Load
384,2018-01-05 00:15:00,4.72,5.15,0.0,0.0,67.57,900,Weekday,Friday,Light_Load
385,2018-01-05 00:30:00,4.68,5.22,0.0,0.0,66.75,1800,Weekday,Friday,Light_Load
386,2018-01-05 00:45:00,4.68,5.54,0.0,0.0,64.53,2700,Weekday,Friday,Light_Load
387,2018-01-05 01:00:00,4.72,5.58,0.0,0.0,64.58,3600,Weekday,Friday,Light_Load
388,2018-01-05 01:15:00,4.68,5.36,0.0,0.0,65.77,4500,Weekday,Friday,Light_Load
389,2018-01-05 01:30:00,4.68,5.33,0.0,0.0,65.98,5400,Weekday,Friday,Light_Load
390,2018-01-05 01:45:00,4.61,4.86,0.0,0.0,68.82,6300,Weekday,Friday,Light_Load
391,2018-01-05 02:00:00,4.61,4.68,0.0,0.0,70.18,7200,Weekday,Friday,Light_Load
392,2018-01-05 02:15:00,4.64,5.0,0.0,0.0,68.02,8100,Weekday,Friday,Light_Load
393,2018-01-05 02:30:00,4.64,4.97,0.0,0.0,68.24,9000,Weekday,Friday,Light_Load
394,2018-01-05 02:45:00,4.68,5.22,0.0,0.0,66.75,9900,Weekday,Friday,Light_Load
395,2018-01-05 03:00:00,4.64,5.04,0.0,0.0,67.73,10800,Weekday,Friday,Light_Load
396,2018-01-05 03:15:00,4.61,5.08,0.0,0.0,67.2,11700,Weekday,Friday,Light_Load
397,2018-01-05 03:30:00,4.68,5.04,0.0,0.0,68.05,12600,Weekday,Friday,Light_Load
398,2018-01-05 03:45:00,4.61,5.0,0.0,0.0,67.79,13500,Weekday,Friday,Light_Load
399,2018-01-05 04:00:00,4.72,5.0,0.0,0.0,68.65,14400,Weekday,Friday,Light_Load
400,2018-01-05 04:15:00,4.61,4.68,0.0,0.0,70.18,15300,Weekday,Friday,Light_Load
401,2018-01-05 04:30:00,4.61,4.72,0.0,0.0,69.87,16200,Weekday,Friday,Light_Load
402,2018-01-05 04:45:00,4.61,4.86,0.0,0.0,68.82,17100,Weekday,Friday,Light_Load
403,2018-01-05 05:00:00,4.61,4.82,0.0,0.0,69.12,18000,Weekday,Friday,Light_Load
404,2018-01-05 05:15:00,4.68,4.97,0.0,0.0,68.55,18900,Weekday,Friday,Light_Load
405,2018-01-05 05:30:00,4.64,4.93,0.0,0.0,68.54,19800,Weekday,Friday,Light_Load
406,2018-01-05 05:45:00,4.57,4.79,0.0,0.0,69.03,20700,Weekday,Friday,Light_Load
407,2018-01-05 06:00:00,4.64,4.93,0.0,0.0,68.54,21600,Weekday,Friday,Light_Load
408,2018-01-05 06:15:00,4.61,4.79,0.0,0.0,69.34,22500,Weekday,Friday,Light_Load
409,2018-01-05 06:30:00,4.64,4.82,0.0,0.0,69.35,23400,Weekday,Friday,Light_Load
410,2018-01-05 06:45:00,4.61,4.72,0.0,0.0,69.87,24300,Weekday,Friday,Light_Load
411,2018-01-05 07:00:00,4.61,4.9,0.0,0.0,68.52,25200,Weekday,Friday,Light_Load
412,2018-01-05 07:15:00,4.57,5.08,0.0,0.0,66.88,26100,Weekday,Friday,Light_Load
413,2018-01-05 07:30:00,5.33,4.97,0.0,0.0,73.14,27000,Weekday,Friday,Light_Load
414,2018-01-05 07:45:00,6.98,5.18,0.0,0.0,80.3,27900,Weekday,Friday,Light_Load
415,2018-01-05 08:00:00,7.02,4.97,0.0,0.0,81.62,28800,Weekday,Friday,Light_Load
416,2018-01-05 08:15:00,72.14,45.22,0.0,0.03,84.73,29700,Weekday,Friday,Light_Load
417,2018-01-05 08:30:00,117.61,66.56,0.0,0.05,87.03,30600,Weekday,Friday,Light_Load
418,2018-01-05 08:45:00,98.71,62.35,0.0,0.05,84.55,31500,Weekday,Friday,Light_Load
419,2018-01-05 09:00:00,136.48,59.44,0.0,0.06,91.68,32400,Weekday,Friday,Light_Load
420,2018-01-05 09:15:00,120.71,36.47,0.0,0.06,95.73,33300,Weekday,Friday,Medium_Load
421,2018-01-05 09:30:00,94.82,32.76,0.0,0.04,94.52,34200,Weekday,Friday,Medium_Load
422,2018-01-05 09:45:00,114.7,39.02,0.0,0.05,94.67,35100,Weekday,Friday,Medium_Load
423,2018-01-05 10:00:00,132.16,45.47,0.0,0.06,94.56,36000,Weekday,Friday,Medium_Load
424,2018-01-05 10:15:00,77.08,26.35,0.0,0.04,94.62,36900,Weekday,Friday,Maximum_Load
425,2018-01-05 10:30:00,128.56,45.4,0.0,0.06,94.29,37800,Weekday,Friday,Maximum_Load
426,2018-01-05 10:45:00,132.48,46.04,0.0,0.06,94.46,38700,Weekday,Friday,Maximum_Load
427,2018-01-05 11:00:00,114.3,43.81,0.0,0.05,93.38,39600,Weekday,Friday,Maximum_Load
428,2018-01-05 11:15:00,129.85,63.86,0.0,0.06,89.74,40500,Weekday,Friday,Maximum_Load
429,2018-01-05 11:30:00,120.28,65.99,0.0,0.06,87.67,41400,Weekday,Friday,Maximum_Load
430,2018-01-05 11:45:00,130.03,63.79,0.0,0.06,89.78,42300,Weekday,Friday,Maximum_Load
431,2018-01-05 12:00:00,97.88,42.19,0.0,0.04,91.83,43200,Weekday,Friday,Maximum_Load
432,2018-01-05 12:15:00,8.86,0.72,20.2,0.0,99.67,44100,Weekday,Friday,Medium_Load
433,2018-01-05 12:30:00,7.92,0.0,26.32,0.0,100.0,45000,Weekday,Friday,Medium_Load
434,2018-01-05 12:45:00,8.32,0.0,25.74,0.0,100.0,45900,Weekday,Friday,Medium_Load
435,2018-01-05 13:00:00,8.21,0.0,25.81,0.0,100.0,46800,Weekday,Friday,Medium_Load
436,2018-01-05 13:15:00,50.08,10.12,7.6,0.02,98.02,47700,Weekday,Friday,Medium_Load
437,2018-01-05 13:30:00,124.63,41.83,0.0,0.06,94.8,48600,Weekday,Friday,Medium_Load
438,2018-01-05 13:45:00,114.05,36.43,0.0,0.05,95.26,49500,Weekday,Friday,Medium_Load
439,2018-01-05 14:00:00,69.73,19.37,0.0,0.03,96.35,50400,Weekday,Friday,Medium_Load
440,2018-01-05 14:15:00,72.58,29.77,0.0,0.03,92.52,51300,Weekday,Friday,Medium_Load
441,2018-01-05 14:30:00,87.05,36.65,0.0,0.04,92.16,52200,Weekday,Friday,Medium_Load
442,2018-01-05 14:45:00,132.23,59.04,0.0,0.06,91.31,53100,Weekday,Friday,Medium_Load
443,2018-01-05 15:00:00,81.72,28.76,0.0,0.04,94.33,54000,Weekday,Friday,Medium_Load
444,2018-01-05 15:15:00,96.84,36.9,0.0,0.04,93.45,54900,Weekday,Friday,Medium_Load
445,2018-01-05 15:30:00,129.85,56.52,0.0,0.06,91.69,55800,Weekday,Friday,Medium_Load
446,2018-01-05 15:45:00,92.95,38.09,0.0,0.04,92.53,56700,Weekday,Friday,Medium_Load
447,2018-01-05 16:00:00,146.34,66.92,0.0,0.07,90.94,57600,Weekday,Friday,Medium_Load
448,2018-01-05 16:15:00,98.5,39.02,0.0,0.05,92.97,58500,Weekday,Friday,Medium_Load
449,2018-01-05 16:30:00,129.67,60.62,0.0,0.06,90.59,59400,Weekday,Friday,Medium_Load
450,2018-01-05 16:45:00,121.07,44.93,0.0,0.06,93.75,60300,Weekday,Friday,Medium_Load
451,2018-01-05 17:00:00,69.8,27.79,0.0,0.03,92.91,61200,Weekday,Friday,Medium_Load
452,2018-01-05 17:15:00,145.69,66.35,0.0,0.07,91.01,62100,Weekday,Friday,Maximum_Load
453,2018-01-05 17:30:00,117.68,51.98,0.0,0.05,91.47,63000,Weekday,Friday,Maximum_Load
454,2018-01-05 17:45:00,41.54,1.8,6.98,0.02,99.91,63900,Weekday,Friday,Maximum_Load
455,2018-01-05 18:00:00,75.06,13.5,3.56,0.03,98.42,64800,Weekday,Friday,Maximum_Load
456,2018-01-05 18:15:00,43.38,18.9,0.61,0.02,91.68,65700,Weekday,Friday,Maximum_Load
457,2018-01-05 18:30:00,68.54,45.68,0.0,0.03,83.21,66600,Weekday,Friday,Maximum_Load
458,2018-01-05 18:45:00,59.8,24.62,0.0,0.03,92.47,67500,Weekday,Friday,Maximum_Load
459,2018-01-05 19:00:00,65.05,27.65,0.0,0.03,92.03,68400,Weekday,Friday,Maximum_Load
460,2018-01-05 19:15:00,67.0,27.72,0.0,0.03,92.4,69300,Weekday,Friday,Maximum_Load
461,2018-01-05 19:30:00,57.28,20.92,0.0,0.03,93.93,70200,Weekday,Friday,Maximum_Load
462,2018-01-05 19:45:00,55.62,19.66,0.0,0.03,94.28,71100,Weekday,Friday,Maximum_Load
463,2018-01-05 20:00:00,51.77,16.34,0.0,0.02,95.36,72000,Weekday,Friday,Maximum_Load
464,2018-01-05 20:15:00,44.17,4.18,0.04,0.02,99.56,72900,Weekday,Friday,Medium_Load
465,2018-01-05 20:30:00,55.15,11.52,0.07,0.03,97.89,73800,Weekday,Friday,Medium_Load
466,2018-01-05 20:45:00,38.05,1.4,4.43,0.02,99.93,74700,Weekday,Friday,Medium_Load
467,2018-01-05 21:00:00,19.51,0.0,17.64,0.01,100.0,75600,Weekday,Friday,Medium_Load
468,2018-01-05 21:15:00,9.32,0.0,24.05,0.0,100.0,76500,Weekday,Friday,Medium_Load
469,2018-01-05 21:30:00,4.61,0.0,26.68,0.0,100.0,77400,Weekday,Friday,Medium_Load
470,2018-01-05 21:45:00,4.54,0.0,26.64,0.0,100.0,78300,Weekday,Friday,Medium_Load
471,2018-01-05 22:00:00,4.54,0.0,26.6,0.0,100.0,79200,Weekday,Friday,Medium_Load
472,2018-01-05 22:15:00,4.28,1.44,15.19,0.0,94.78,80100,Weekday,Friday,Maximum_Load
473,2018-01-05 22:30:00,4.1,4.32,0.0,0.0,68.84,81000,Weekday,Friday,Maximum_Load
474,2018-01-05 22:45:00,4.14,4.21,0.0,0.0,70.12,81900,Weekday,Friday,Maximum_Load
475,2018-01-05 23:00:00,4.07,4.07,0.0,0.0,70.71,82800,Weekday,Friday,Maximum_Load
476,2018-01-05 23:15:00,4.03,3.2,0.0,0.0,78.31,83700,Weekday,Friday,Light_Load
477,2018-01-05 23:30:00,4.07,3.85,0.0,0.0,72.65,84600,Weekday,Friday,Light_Load
478,2018-01-05 23:45:00,4.14,4.39,0.0,0.0,68.61,85500,Weekday,Friday,Light_Load
479,2018-01-05 00:00:00,4.14,4.5,0.0,0.0,67.71,0,Weekday,Friday,Light_Load
480,2018-01-06 00:15:00,4.14,4.5,0.0,0.0,67.71,900,Weekend,Saturday,Light_Load
481,2018-01-06 00:30:00,4.14,4.82,0.0,0.0,65.16,1800,Weekend,Saturday,Light_Load
482,2018-01-06 00:45:00,4.1,4.68,0.0,0.0,65.9,2700,Weekend,Saturday,Light_Load
483,2018-01-06 01:00:00,4.14,4.93,0.0,0.0,64.31,3600,Weekend,Saturday,Light_Load
484,2018-01-06 01:15:00,4.14,4.64,0.0,0.0,66.58,4500,Weekend,Saturday,Light_Load
485,2018-01-06 01:30:00,4.18,4.57,0.0,0.0,67.49,5400,Weekend,Saturday,Light_Load
486,2018-01-06 01:45:00,4.14,5.0,0.0,0.0,63.78,6300,Weekend,Saturday,Light_Load
487,2018-01-06 02:00:00,4.18,5.36,0.0,0.0,61.5,7200,Weekend,Saturday,Light_Load
488,2018-01-06 02:15:00,4.18,5.47,0.0,0.0,60.72,8100,Weekend,Saturday,Light_Load
489,2018-01-06 02:30:00,4.18,5.4,0.0,0.0,61.21,9000,Weekend,Saturday,Light_Load
490,2018-01-06 02:45:00,4.28,5.58,0.0,0.0,60.86,9900,Weekend,Saturday,Light_Load
491,2018-01-06 03:00:00,4.21,5.62,0.0,0.0,59.95,10800,Weekend,Saturday,Light_Load
492,2018-01-06 03:15:00,4.14,5.54,0.0,0.0,59.86,11700,Weekend,Saturday,Light_Load
493,2018-01-06 03:30:00,4.18,5.54,0.0,0.0,60.23,12600,Weekend,Saturday,Light_Load
494,2018-01-06 03:45:00,4.18,5.72,0.0,0.0,59.0,13500,Weekend,Saturday,Light_Load
495,2018-01-06 04:00:00,4.28,5.76,0.0,0.0,59.64,14400,Weekend,Saturday,Light_Load
496,2018-01-06 04:15:00,4.21,5.8,0.0,0.0,58.74,15300,Weekend,Saturday,Light_Load
497,2018-01-06 04:30:00,4.18,5.58,0.0,0.0,59.95,16200,Weekend,Saturday,Light_Load
498,2018-01-06 04:45:00,4.21,5.83,0.0,0.0,58.54,17100,Weekend,Saturday,Light_Load
499,2018-01-06 05:00:00,4.18,5.83,0.0,0.0,58.27,18000,Weekend,Saturday,Light_Load
500,2018-01-06 05:15:00,4.25,5.51,0.0,0.0,61.08,18900,Weekend,Saturday,Light_Load
501,2018-01-06 05:30:00,4.18,5.29,0.0,0.0,62.0,19800,Weekend,Saturday,Light_Load
502,2018-01-06 05:45:00,4.14,5.26,0.0,0.0,61.85,20700,Weekend,Saturday,Light_Load
503,2018-01-06 06:00:00,4.14,5.4,0.0,0.0,60.84,21600,Weekend,Saturday,Light_Load
504,2018-01-06 06:15:00,4.14,5.47,0.0,0.0,60.35,22500,Weekend,Saturday,Light_Load
505,2018-01-06 06:30:00,4.21,5.29,0.0,0.0,62.27,23400,Weekend,Saturday,Light_Load
